root;node;depth;parent;node_line;edge_caller;edge_callee;edge_call_line;edge_caller_line;edge_callee_line;edge_raw_callee
main;_load_description_mapping;1;main;959;main;_load_description_mapping;11948;11900;959;_load_description_mapping
main;_load_description_mapping_from_csv;2;_load_description_mapping;966;_load_description_mapping;_load_description_mapping_from_csv;963;959;966;_load_description_mapping_from_csv
main;_load_description_mapping_from_xml;2;_load_description_mapping;1011;_load_description_mapping;_load_description_mapping_from_xml;962;959;1011;_load_description_mapping_from_xml
main;_register_description;3;_load_description_mapping_from_xml;1027;_load_description_mapping_from_xml;_register_description;1095;1011;1027;_register_description
main;_merge_entry_and_image_desc;3;_load_description_mapping_from_xml;1046;_load_description_mapping_from_xml;_merge_entry_and_image_desc;1092;1011;1046;_merge_entry_and_image_desc
main;_extract_image_specific_description;3;_load_description_mapping_from_xml;1053;_load_description_mapping_from_xml;_extract_image_specific_description;1091;1011;1053;_extract_image_specific_description
main;_resolve_description_xml_path;3;_load_description_mapping_from_xml;1100;_load_description_mapping_from_xml;_resolve_description_xml_path;1013;1011;1100;_resolve_description_xml_path
main;build_linux_vendor_install_command;1;main;1128;main;build_linux_vendor_install_command;11918;11900;1128;build_linux_vendor_install_command
main;_required_vendor_packages;2;build_linux_vendor_install_command;1119;build_linux_vendor_install_command;_required_vendor_packages;1153;1128;1119;_required_vendor_packages
main;_run_svg_render_subprocess_entrypoint;1;main;1403;main;_run_svg_render_subprocess_entrypoint;11903;11900;1403;_run_svg_render_subprocess_entrypoint
main;write;2;_run_svg_render_subprocess_entrypoint;0;_run_svg_render_subprocess_entrypoint;write;1423;1403;0;sys.stdout.write
main;_render_svg_to_numpy_inprocess;2;_run_svg_render_subprocess_entrypoint;1322;_run_svg_render_subprocess_entrypoint;_render_svg_to_numpy_inprocess;1413;1403;1322;_render_svg_to_numpy_inprocess
main;convert_range;1;main;9803;main;convert_range;11976;11900;9803;convert_range
main;write;2;convert_range;0;convert_range;write;9848;9803;0;f.write
main;_create_diff_image_without_cv2;2;convert_range;417;convert_range;_create_diff_image_without_cv2;9844;9803;417;_create_diff_image_without_cv2
main;_in_requested_range;2;convert_range;8620;convert_range;_in_requested_range;9828;9803;8620;_in_requested_range
main;get_base_name_from_file;3;_in_requested_range;903;_in_requested_range;get_base_name_from_file;8628;8620;903;get_base_name_from_file
main;_extract_ref_parts;3;_in_requested_range;8536;_in_requested_range;_extract_ref_parts;8631;8620;8536;_extract_ref_parts
main;_matches_partial_range_token;3;_in_requested_range;8581;_in_requested_range;_matches_partial_range_token;8641;8620;8581;_matches_partial_range_token
main;get_base_name_from_file;4;_matches_partial_range_token;903;_matches_partial_range_token;get_base_name_from_file;8585;8581;903;get_base_name_from_file
main;_normalize_range_token;4;_matches_partial_range_token;8543;_matches_partial_range_token;_normalize_range_token;8585;8581;8543;_normalize_range_token
main;get_base_name_from_file;5;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
main;_shared_partial_range_token;4;_matches_partial_range_token;8557;_matches_partial_range_token;_shared_partial_range_token;8582;8581;8557;_shared_partial_range_token
main;_normalize_range_token;5;_shared_partial_range_token;8543;_shared_partial_range_token;_normalize_range_token;8559;8557;8543;_normalize_range_token
main;get_base_name_from_file;6;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
main;_compact_range_token;5;_shared_partial_range_token;8548;_shared_partial_range_token;_compact_range_token;8561;8557;8548;_compact_range_token
main;_normalize_range_token;6;_compact_range_token;8543;_compact_range_token;_normalize_range_token;8549;8548;8543;_normalize_range_token
main;get_base_name_from_file;7;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
main;_matches_exact_prefix_filter;3;_in_requested_range;8606;_in_requested_range;_matches_exact_prefix_filter;8635;8620;8606;_matches_exact_prefix_filter
main;get_base_name_from_file;4;_matches_exact_prefix_filter;903;_matches_exact_prefix_filter;get_base_name_from_file;8611;8606;903;get_base_name_from_file
main;_normalize_range_token;4;_matches_exact_prefix_filter;8543;_matches_exact_prefix_filter;_normalize_range_token;8611;8606;8543;_normalize_range_token
main;get_base_name_from_file;5;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
main;_conversion_random;2;convert_range;8671;convert_range;_conversion_random;9855;9803;8671;_conversion_random
main;_default_converted_symbols_root;2;convert_range;8681;convert_range;_default_converted_symbols_root;9814;9803;8681;_default_converted_symbols_root
main;_converted_svg_output_dir;2;convert_range;8686;convert_range;_converted_svg_output_dir;9815;9803;8686;_converted_svg_output_dir
main;_write_batch_failure_summary;2;convert_range;8709;convert_range;_write_batch_failure_summary;10100;9803;8709;_write_batch_failure_summary
main;_write_semantic_audit_report;2;convert_range;8786;convert_range;_write_semantic_audit_report;10160;9803;8786;_write_semantic_audit_report
main;_diff_output_dir;2;convert_range;8829;convert_range;_diff_output_dir;9816;9803;8829;_diff_output_dir
main;_reports_output_dir;2;convert_range;8833;convert_range;_reports_output_dir;9817;9803;8833;_reports_output_dir
main;_load_existing_conversion_rows;2;convert_range;8849;convert_range;_load_existing_conversion_rows;9869;9803;8849;_load_existing_conversion_rows
main;get_base_name_from_file;3;_load_existing_conversion_rows;903;_load_existing_conversion_rows;get_base_name_from_file;8878;8849;903;get_base_name_from_file
main;_converted_svg_output_dir;3;_load_existing_conversion_rows;8686;_load_existing_conversion_rows;_converted_svg_output_dir;8856;8849;8686;_converted_svg_output_dir
main;_reports_output_dir;3;_load_existing_conversion_rows;8833;_load_existing_conversion_rows;_reports_output_dir;8855;8849;8833;_reports_output_dir
main;_is_semantic_template_variant;3;_load_existing_conversion_rows;8837;_load_existing_conversion_rows;_is_semantic_template_variant;8879;8849;8837;_is_semantic_template_variant
main;get_base_name_from_file;4;_is_semantic_template_variant;903;_is_semantic_template_variant;get_base_name_from_file;8839;8837;903;get_base_name_from_file
main;_sniff_raster_size;3;_load_existing_conversion_rows;8930;_load_existing_conversion_rows;_sniff_raster_size;8888;8849;8930;_sniff_raster_size
main;_read_svg_geometry;3;_load_existing_conversion_rows;10219;_load_existing_conversion_rows;_read_svg_geometry;8874;8849;10219;_read_svg_geometry
main;_gray_from_hex;4;_read_svg_geometry;10231;_read_svg_geometry;_gray_from_hex;10335;10219;10231;_gray_from_hex
main;_render_embedded_raster_svg;2;convert_range;8994;convert_range;_render_embedded_raster_svg;9839;9803;8994;_render_embedded_raster_svg
main;_sniff_raster_size;3;_render_embedded_raster_svg;8930;_render_embedded_raster_svg;_sniff_raster_size;8995;8994;8930;_sniff_raster_size
main;_svg_href_mime_type;3;_render_embedded_raster_svg;8983;_render_embedded_raster_svg;_svg_href_mime_type;8998;8994;8983;_svg_href_mime_type
main;_load_quality_config;2;convert_range;9011;convert_range;_load_quality_config;10012;9803;9011;_load_quality_config
main;_quality_config_path;3;_load_quality_config;9007;_load_quality_config;_quality_config_path;9012;9011;9007;_quality_config_path
main;_write_quality_config;2;convert_range;9023;convert_range;_write_quality_config;10027;9803;9023;_write_quality_config
main;write;3;_write_quality_config;0;_write_quality_config;write;9043;9023;0;f.write
main;_quality_config_path;3;_write_quality_config;9007;_write_quality_config;_quality_config_path;9030;9023;9007;_quality_config_path
main;_compute_successful_conversions_error_threshold;2;convert_range;9055;convert_range;_compute_successful_conversions_error_threshold;10006;9803;9055;_compute_successful_conversions_error_threshold
main;_select_middle_lower_tercile;2;convert_range;9086;convert_range;_select_middle_lower_tercile;10054;9803;9086;_select_middle_lower_tercile
main;_select_open_quality_cases;2;convert_range;9095;convert_range;_select_open_quality_cases;10046;9803;9095;_select_open_quality_cases
main;_iteration_strategy_for_pass;2;convert_range;9122;convert_range;_iteration_strategy_for_pass;10059;9803;9122;_iteration_strategy_for_pass
main;_adaptive_iteration_budget_for_quality_row;2;convert_range;9135;convert_range;_adaptive_iteration_budget_for_quality_row;10064;9803;9135;_adaptive_iteration_budget_for_quality_row
main;_write_quality_pass_report;2;convert_range;9166;convert_range;_write_quality_pass_report;10099;9803;9166;_write_quality_pass_report
main;_evaluate_quality_pass_candidate;2;convert_range;9203;convert_range;_evaluate_quality_pass_candidate;10072;9803;9203;_evaluate_quality_pass_candidate
main;_try_template_transfer;2;convert_range;9611;convert_range;_try_template_transfer;9983;9803;9611;_try_template_transfer
main;calculate_delta2_stats;3;_try_template_transfer;0;_try_template_transfer;calculate_delta2_stats;9779;9611;0;Action.calculate_delta2_stats
main;calculate_error;3;_try_template_transfer;0;_try_template_transfer;calculate_error;9754;9611;0;Action.calculate_error
main;render_svg_to_numpy;3;_try_template_transfer;0;_try_template_transfer;render_svg_to_numpy;9772;9611;0;Action.render_svg_to_numpy
main;generate_badge_svg;3;_try_template_transfer;0;_try_template_transfer;generate_badge_svg;9722;9611;0;Action.generate_badge_svg
main;create_diff_image;3;_try_template_transfer;0;_try_template_transfer;create_diff_image;9776;9611;0;Action.create_diff_image
main;write;3;_try_template_transfer;0;_try_template_transfer;write;9770;9611;0;f.write
main;_build_transformed_svg_from_template;3;_try_template_transfer;9234;_try_template_transfer;_build_transformed_svg_from_template;9746;9611;9234;_build_transformed_svg_from_template
main;_extract_svg_inner;4;_build_transformed_svg_from_template;9227;_build_transformed_svg_from_template;_extract_svg_inner;9242;9234;9227;_extract_svg_inner
main;_estimate_template_transfer_scale;3;_try_template_transfer;9293;_try_template_transfer;_estimate_template_transfer_scale;9681;9611;9293;_estimate_template_transfer_scale
main;_mask_bbox;4;_estimate_template_transfer_scale;0;_estimate_template_transfer_scale;_mask_bbox;9319;9293;0;Action._mask_bbox
main;_foreground_mask;4;_estimate_template_transfer_scale;0;_estimate_template_transfer_scale;_foreground_mask;9317;9293;0;Action._foreground_mask
main;render_svg_to_numpy;4;_estimate_template_transfer_scale;0;_estimate_template_transfer_scale;render_svg_to_numpy;9302;9293;0;Action.render_svg_to_numpy
main;_build_transformed_svg_from_template;4;_estimate_template_transfer_scale;9234;_estimate_template_transfer_scale;_build_transformed_svg_from_template;9303;9293;9234;_build_transformed_svg_from_template
main;_extract_svg_inner;5;_build_transformed_svg_from_template;9227;_build_transformed_svg_from_template;_extract_svg_inner;9242;9234;9227;_extract_svg_inner
main;_template_transfer_transform_candidates;3;_try_template_transfer;9336;_try_template_transfer;_template_transfer_transform_candidates;9741;9611;9336;_template_transfer_transform_candidates
main;_template_transfer_scale_candidates;4;_template_transfer_transform_candidates;9269;_template_transfer_transform_candidates;_template_transfer_scale_candidates;9351;9336;9269;_template_transfer_scale_candidates
main;_rank_template_transfer_donors;3;_try_template_transfer;9361;_try_template_transfer;_rank_template_transfer_donors;9652;9611;9361;_rank_template_transfer_donors
main;_normalized_geometry_signature;4;_rank_template_transfer_donors;10351;_rank_template_transfer_donors;_normalized_geometry_signature;9383;9361;10351;_normalized_geometry_signature
main;_max_signature_delta;4;_rank_template_transfer_donors;10377;_rank_template_transfer_donors;_max_signature_delta;9387;9361;10377;_max_signature_delta
main;_template_transfer_donor_family_compatible;3;_try_template_transfer;9396;_try_template_transfer;_template_transfer_donor_family_compatible;9663;9611;9396;_template_transfer_donor_family_compatible
main;_extract_symbol_family;4;_template_transfer_donor_family_compatible;8598;_template_transfer_donor_family_compatible;_extract_symbol_family;9408;9396;8598;_extract_symbol_family
main;_semantic_transfer_rotations;3;_try_template_transfer;9417;_try_template_transfer;_semantic_transfer_rotations;9711;9611;9417;_semantic_transfer_rotations
main;_semantic_transfer_is_compatible;3;_try_template_transfer;9438;_try_template_transfer;_semantic_transfer_is_compatible;9702;9611;9438;_semantic_transfer_is_compatible
main;_connector_arm_direction;4;_semantic_transfer_is_compatible;9480;_semantic_transfer_is_compatible;_connector_arm_direction;9467;9438;9480;_connector_arm_direction
main;_connector_stem_direction;4;_semantic_transfer_is_compatible;9498;_semantic_transfer_is_compatible;_connector_stem_direction;9473;9438;9498;_connector_stem_direction
main;_semantic_transfer_scale_candidates;3;_try_template_transfer;9516;_try_template_transfer;_semantic_transfer_scale_candidates;9705;9611;9516;_semantic_transfer_scale_candidates
main;_template_transfer_scale_candidates;4;_semantic_transfer_scale_candidates;9269;_semantic_transfer_scale_candidates;_template_transfer_scale_candidates;9518;9516;9269;_template_transfer_scale_candidates
main;_semantic_transfer_badge_params;3;_try_template_transfer;9531;_try_template_transfer;_semantic_transfer_badge_params;9713;9611;9531;_semantic_transfer_badge_params
main;_finalize_ac08_style;4;_semantic_transfer_badge_params;0;_semantic_transfer_badge_params;_finalize_ac08_style;9608;9531;0;Action._finalize_ac08_style
main;_clip_scalar;4;_semantic_transfer_badge_params;0;_semantic_transfer_badge_params;_clip_scalar;9589;9531;0;Action._clip_scalar
main;_rot_scale_point;4;_semantic_transfer_badge_params;9566;_semantic_transfer_badge_params;_rot_scale_point;9586;9531;9566;_rot_scale_point
main;_read_svg_geometry;3;_try_template_transfer;10219;_try_template_transfer;_read_svg_geometry;9677;9611;10219;_read_svg_geometry
main;_gray_from_hex;4;_read_svg_geometry;10231;_read_svg_geometry;_gray_from_hex;10335;10219;10231;_gray_from_hex
main;_convert_one;2;convert_range;9871;convert_range;_convert_one;10065;9803;9871;_convert_one
main;_harmonize_semantic_size_variants;2;convert_range;10582;convert_range;_harmonize_semantic_size_variants;10153;9803;10582;_harmonize_semantic_size_variants
main;calculate_error;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;calculate_error;10683;10582;0;Action.calculate_error
main;render_svg_to_numpy;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;render_svg_to_numpy;10682;10582;0;Action.render_svg_to_numpy
main;generate_badge_svg;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;generate_badge_svg;10673;10582;0;Action.generate_badge_svg
main;write;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;write;10710;10582;0;f.write
main;_read_svg_geometry;3;_harmonize_semantic_size_variants;10219;_harmonize_semantic_size_variants;_read_svg_geometry;10605;10582;10219;_read_svg_geometry
main;_gray_from_hex;4;_read_svg_geometry;10231;_read_svg_geometry;_gray_from_hex;10335;10219;10231;_gray_from_hex
main;_normalized_geometry_signature;3;_harmonize_semantic_size_variants;10351;_harmonize_semantic_size_variants;_normalized_geometry_signature;10627;10582;10351;_normalized_geometry_signature
main;_max_signature_delta;3;_harmonize_semantic_size_variants;10377;_harmonize_semantic_size_variants;_max_signature_delta;10635;10582;10377;_max_signature_delta
main;_scale_badge_params;3;_harmonize_semantic_size_variants;10411;_harmonize_semantic_size_variants;_scale_badge_params;10660;10582;10411;_scale_badge_params
main;_clip_scalar;4;_scale_badge_params;0;_scale_badge_params;_clip_scalar;10508;10411;0;Action._clip_scalar
main;_needs_large_circle_overflow_guard;4;_scale_badge_params;10384;_scale_badge_params;_needs_large_circle_overflow_guard;10463;10411;10384;_needs_large_circle_overflow_guard
main;_family_harmonized_badge_colors;3;_harmonize_semantic_size_variants;10532;_harmonize_semantic_size_variants;_family_harmonized_badge_colors;10654;10582;10532;_family_harmonized_badge_colors
main;_clip_gray;4;_family_harmonized_badge_colors;10528;_family_harmonized_badge_colors;_clip_gray;10577;10532;10528;_clip_gray
main;_write_ac08_regression_manifest;2;convert_range;10713;convert_range;_write_ac08_regression_manifest;10166;9803;10713;_write_ac08_regression_manifest
main;write;3;_write_ac08_regression_manifest;0;_write_ac08_regression_manifest;write;10751;10713;0;f.write
main;_write_ac08_success_criteria_report;2;convert_range;10780;convert_range;_write_ac08_success_criteria_report;10173;9803;10780;_write_ac08_success_criteria_report
main;write;3;_write_ac08_success_criteria_report;0;_write_ac08_success_criteria_report;write;10939;10780;0;f.write
main;_summarize_previous_good_ac08_variants;3;_write_ac08_success_criteria_report;10754;_write_ac08_success_criteria_report;_summarize_previous_good_ac08_variants;10852;10780;10754;_summarize_previous_good_ac08_variants
main;_write_ac08_weak_family_status_report;2;convert_range;10952;convert_range;_write_ac08_weak_family_status_report;10162;9803;10952;_write_ac08_weak_family_status_report
main;write;3;_write_ac08_weak_family_status_report;0;_write_ac08_weak_family_status_report;write;11071;10952;0;f.write
main;_write_pixel_delta2_ranking;2;convert_range;11074;convert_range;_write_pixel_delta2_ranking;10161;9803;11074;_write_pixel_delta2_ranking
main;calculate_delta2_stats;3;_write_pixel_delta2_ranking;0;_write_pixel_delta2_ranking;calculate_delta2_stats;11099;11074;0;Action.calculate_delta2_stats
main;write;3;_write_pixel_delta2_ranking;0;_write_pixel_delta2_ranking;write;11124;11074;0;f.write
main;render_svg_to_numpy;3;_write_pixel_delta2_ranking;0;_write_pixel_delta2_ranking;render_svg_to_numpy;11095;11074;0;Action.render_svg_to_numpy
main;update_successful_conversions_manifest_with_metrics;2;convert_range;11463;convert_range;update_successful_conversions_manifest_with_metrics;10201;9803;11463;update_successful_conversions_manifest_with_metrics
main;collect_successful_conversion_quality_metrics;3;update_successful_conversions_manifest_with_metrics;11153;update_successful_conversions_manifest_with_metrics;collect_successful_conversion_quality_metrics;11482;11463;11153;collect_successful_conversion_quality_metrics
main;render_svg_to_numpy;4;collect_successful_conversion_quality_metrics;0;collect_successful_conversion_quality_metrics;render_svg_to_numpy;11219;11153;0;Action.render_svg_to_numpy
main;_read_validation_log_details;4;collect_successful_conversion_quality_metrics;8690;collect_successful_conversion_quality_metrics;_read_validation_log_details;11195;11153;8690;_read_validation_log_details
main;_load_iteration_log_rows;4;collect_successful_conversion_quality_metrics;11127;collect_successful_conversion_quality_metrics;_load_iteration_log_rows;11169;11153;11127;_load_iteration_log_rows
main;_find_image_path_by_variant;4;collect_successful_conversion_quality_metrics;11144;collect_successful_conversion_quality_metrics;_find_image_path_by_variant;11176;11153;11144;_find_image_path_by_variant
main;_read_successful_conversion_manifest_metrics;3;update_successful_conversions_manifest_with_metrics;11287;update_successful_conversions_manifest_with_metrics;_read_successful_conversion_manifest_metrics;11481;11463;11287;_read_successful_conversion_manifest_metrics
main;_parse_successful_conversion_manifest_line;4;_read_successful_conversion_manifest_metrics;11257;_read_successful_conversion_manifest_metrics;_parse_successful_conversion_manifest_line;11294;11287;11257;_parse_successful_conversion_manifest_line
main;_restore_successful_conversion_snapshot;3;update_successful_conversions_manifest_with_metrics;11315;update_successful_conversions_manifest_with_metrics;_restore_successful_conversion_snapshot;11506;11463;11315;_restore_successful_conversion_snapshot
main;_successful_conversion_snapshot_paths;4;_restore_successful_conversion_snapshot;11305;_restore_successful_conversion_snapshot;_successful_conversion_snapshot_paths;11317;11315;11305;_successful_conversion_snapshot_paths
main;_successful_conversion_snapshot_dir;5;_successful_conversion_snapshot_paths;11300;_successful_conversion_snapshot_paths;_successful_conversion_snapshot_dir;11306;11305;11300;_successful_conversion_snapshot_dir
main;_store_successful_conversion_snapshot;3;update_successful_conversions_manifest_with_metrics;11334;update_successful_conversions_manifest_with_metrics;_store_successful_conversion_snapshot;11499;11463;11334;_store_successful_conversion_snapshot
main;_successful_conversion_snapshot_paths;4;_store_successful_conversion_snapshot;11305;_store_successful_conversion_snapshot;_successful_conversion_snapshot_paths;11336;11334;11305;_successful_conversion_snapshot_paths
main;_successful_conversion_snapshot_dir;5;_successful_conversion_snapshot_paths;11300;_successful_conversion_snapshot_paths;_successful_conversion_snapshot_dir;11306;11305;11300;_successful_conversion_snapshot_dir
main;_is_successful_conversion_candidate_better;3;update_successful_conversions_manifest_with_metrics;11351;update_successful_conversions_manifest_with_metrics;_is_successful_conversion_candidate_better;11495;11463;11351;_is_successful_conversion_candidate_better
main;_evaluate_quality_pass_candidate;4;_is_successful_conversion_candidate_better;9203;_is_successful_conversion_candidate_better;_evaluate_quality_pass_candidate;11368;11351;9203;_evaluate_quality_pass_candidate
main;_successful_conversion_metrics_available;4;_is_successful_conversion_candidate_better;11236;_is_successful_conversion_candidate_better;_successful_conversion_metrics_available;11358;11351;11236;_successful_conversion_metrics_available
main;_merge_successful_conversion_metrics;3;update_successful_conversions_manifest_with_metrics;11375;update_successful_conversions_manifest_with_metrics;_merge_successful_conversion_metrics;11503;11463;11375;_merge_successful_conversion_metrics
main;_format_successful_conversion_manifest_line;3;update_successful_conversions_manifest_with_metrics;11389;update_successful_conversions_manifest_with_metrics;_format_successful_conversion_manifest_line;11533;11463;11389;_format_successful_conversion_manifest_line
main;_successful_conversion_metrics_available;4;_format_successful_conversion_manifest_line;11236;_format_successful_conversion_manifest_line;_successful_conversion_metrics_available;11391;11389;11236;_successful_conversion_metrics_available
main;_latest_failed_conversion_manifest_entry;3;update_successful_conversions_manifest_with_metrics;11430;update_successful_conversions_manifest_with_metrics;_latest_failed_conversion_manifest_entry;11539;11463;11430;_latest_failed_conversion_manifest_entry
main;_sorted_successful_conversion_metrics_rows;3;update_successful_conversions_manifest_with_metrics;11559;update_successful_conversions_manifest_with_metrics;_sorted_successful_conversion_metrics_rows;11557;11463;11559;_sorted_successful_conversion_metrics_rows
main;parse_args;1;main;11627;main;parse_args;11901;11900;11627;parse_args
main;_optional_log_capture;1;main;11800;main;_optional_log_capture;11909;11900;11800;_optional_log_capture
main;_resolve_cli_csv_and_output;1;main;11847;main;_resolve_cli_csv_and_output;11938;11900;11847;_resolve_cli_csv_and_output
main;_resolve_description_xml_path;2;_resolve_cli_csv_and_output;1100;_resolve_cli_csv_and_output;_resolve_description_xml_path;11864;11847;1100;_resolve_description_xml_path
main;_auto_detect_csv_path;2;_resolve_cli_csv_and_output;11816;_resolve_cli_csv_and_output;_auto_detect_csv_path;11862;11847;11816;_auto_detect_csv_path
main;_format_user_diagnostic;1;main;11869;main;_format_user_diagnostic;11990;11900;11869;_format_user_diagnostic
main;format;2;_format_user_diagnostic;0;_format_user_diagnostic;format;11873;11869;0;exc.span.format
main;_prompt_interactive_range;1;main;11878;main;_prompt_interactive_range;11933;11900;11878;_prompt_interactive_range
main;_extract_ref_parts;2;_prompt_interactive_range;8536;_prompt_interactive_range;_extract_ref_parts;11893;11878;8536;_extract_ref_parts
main;_shared_partial_range_token;2;_prompt_interactive_range;8557;_prompt_interactive_range;_shared_partial_range_token;11892;11878;8557;_shared_partial_range_token
main;_normalize_range_token;3;_shared_partial_range_token;8543;_shared_partial_range_token;_normalize_range_token;8559;8557;8543;_normalize_range_token
main;get_base_name_from_file;4;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
main;_compact_range_token;3;_shared_partial_range_token;8548;_shared_partial_range_token;_compact_range_token;8561;8557;8548;_compact_range_token
main;_normalize_range_token;4;_compact_range_token;8543;_compact_range_token;_normalize_range_token;8549;8548;8543;_normalize_range_token
main;get_base_name_from_file;5;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
convert_image;convert_image;0;;11999;;;;;;
convert_image;_runtime_modules;1;convert_image;129;convert_image;_runtime_modules;12016;11999;129;_runtime_modules
convert_image;detect_relevant_regions;1;convert_image;134;convert_image;detect_relevant_regions;12017;11999;134;detect_relevant_regions
convert_image;annotate_image_regions;1;convert_image;142;convert_image;annotate_image_regions;12018;11999;142;annotate_image_regions
convert_image;_render_embedded_raster_svg;1;convert_image;8994;convert_image;_render_embedded_raster_svg;12010;11999;8994;_render_embedded_raster_svg
convert_image;_sniff_raster_size;2;_render_embedded_raster_svg;8930;_render_embedded_raster_svg;_sniff_raster_size;8995;8994;8930;_sniff_raster_size
convert_image;_svg_href_mime_type;2;_render_embedded_raster_svg;8983;_render_embedded_raster_svg;_svg_href_mime_type;8998;8994;8983;_svg_href_mime_type
convert_image_variants;convert_image_variants;0;;12024;;;;;;
convert_image_variants;convert_range;1;convert_image_variants;9803;convert_image_variants;convert_range;12026;12024;9803;convert_range
convert_image_variants;write;2;convert_range;0;convert_range;write;9848;9803;0;f.write
convert_image_variants;_create_diff_image_without_cv2;2;convert_range;417;convert_range;_create_diff_image_without_cv2;9844;9803;417;_create_diff_image_without_cv2
convert_image_variants;_in_requested_range;2;convert_range;8620;convert_range;_in_requested_range;9828;9803;8620;_in_requested_range
convert_image_variants;get_base_name_from_file;3;_in_requested_range;903;_in_requested_range;get_base_name_from_file;8628;8620;903;get_base_name_from_file
convert_image_variants;_extract_ref_parts;3;_in_requested_range;8536;_in_requested_range;_extract_ref_parts;8631;8620;8536;_extract_ref_parts
convert_image_variants;_matches_partial_range_token;3;_in_requested_range;8581;_in_requested_range;_matches_partial_range_token;8641;8620;8581;_matches_partial_range_token
convert_image_variants;get_base_name_from_file;4;_matches_partial_range_token;903;_matches_partial_range_token;get_base_name_from_file;8585;8581;903;get_base_name_from_file
convert_image_variants;_normalize_range_token;4;_matches_partial_range_token;8543;_matches_partial_range_token;_normalize_range_token;8585;8581;8543;_normalize_range_token
convert_image_variants;get_base_name_from_file;5;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
convert_image_variants;_shared_partial_range_token;4;_matches_partial_range_token;8557;_matches_partial_range_token;_shared_partial_range_token;8582;8581;8557;_shared_partial_range_token
convert_image_variants;_normalize_range_token;5;_shared_partial_range_token;8543;_shared_partial_range_token;_normalize_range_token;8559;8557;8543;_normalize_range_token
convert_image_variants;get_base_name_from_file;6;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
convert_image_variants;_compact_range_token;5;_shared_partial_range_token;8548;_shared_partial_range_token;_compact_range_token;8561;8557;8548;_compact_range_token
convert_image_variants;_normalize_range_token;6;_compact_range_token;8543;_compact_range_token;_normalize_range_token;8549;8548;8543;_normalize_range_token
convert_image_variants;get_base_name_from_file;7;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
convert_image_variants;_matches_exact_prefix_filter;3;_in_requested_range;8606;_in_requested_range;_matches_exact_prefix_filter;8635;8620;8606;_matches_exact_prefix_filter
convert_image_variants;get_base_name_from_file;4;_matches_exact_prefix_filter;903;_matches_exact_prefix_filter;get_base_name_from_file;8611;8606;903;get_base_name_from_file
convert_image_variants;_normalize_range_token;4;_matches_exact_prefix_filter;8543;_matches_exact_prefix_filter;_normalize_range_token;8611;8606;8543;_normalize_range_token
convert_image_variants;get_base_name_from_file;5;_normalize_range_token;903;_normalize_range_token;get_base_name_from_file;8544;8543;903;get_base_name_from_file
convert_image_variants;_conversion_random;2;convert_range;8671;convert_range;_conversion_random;9855;9803;8671;_conversion_random
convert_image_variants;_default_converted_symbols_root;2;convert_range;8681;convert_range;_default_converted_symbols_root;9814;9803;8681;_default_converted_symbols_root
convert_image_variants;_converted_svg_output_dir;2;convert_range;8686;convert_range;_converted_svg_output_dir;9815;9803;8686;_converted_svg_output_dir
convert_image_variants;_write_batch_failure_summary;2;convert_range;8709;convert_range;_write_batch_failure_summary;10100;9803;8709;_write_batch_failure_summary
convert_image_variants;_write_semantic_audit_report;2;convert_range;8786;convert_range;_write_semantic_audit_report;10160;9803;8786;_write_semantic_audit_report
convert_image_variants;_diff_output_dir;2;convert_range;8829;convert_range;_diff_output_dir;9816;9803;8829;_diff_output_dir
convert_image_variants;_reports_output_dir;2;convert_range;8833;convert_range;_reports_output_dir;9817;9803;8833;_reports_output_dir
convert_image_variants;_load_existing_conversion_rows;2;convert_range;8849;convert_range;_load_existing_conversion_rows;9869;9803;8849;_load_existing_conversion_rows
convert_image_variants;get_base_name_from_file;3;_load_existing_conversion_rows;903;_load_existing_conversion_rows;get_base_name_from_file;8878;8849;903;get_base_name_from_file
convert_image_variants;_converted_svg_output_dir;3;_load_existing_conversion_rows;8686;_load_existing_conversion_rows;_converted_svg_output_dir;8856;8849;8686;_converted_svg_output_dir
convert_image_variants;_reports_output_dir;3;_load_existing_conversion_rows;8833;_load_existing_conversion_rows;_reports_output_dir;8855;8849;8833;_reports_output_dir
